,week,country,rank,artist_names,artists_num,artist_individual,artist_id,artist_genre,artist_img,collab,track_name,release_date,source,peak_rank,previous_rank,weeks_on_chart,streams,region,language,ISO3,number_week,true_streams
3341,2022-01-13,Cyprus,1,"SNIK, FLY LO, Mike G",3,SNIK,spotify:artist:6wN4QyhoM6fN49kEB25rnl,greek trap,https://i.scdn.co/image/ab6761610000e5eb3814d5f09daa97cab6b7cf32,1,Chinchilla,2021-12-17,Minos - EMI SA Distribution Deals,1,1,4,15638,Europe,Greek,CYP,20220113,5212.666666666667
3342,2022-01-13,Czechia,1,Viktor Sheen,1,Viktor Sheen,spotify:artist:4cG43cUBRJWWDsRh4SW48i,czech hip hop,https://i.scdn.co/image/ab6761610000e5ebab2b1cfe61e9837bb108ef06,0,Stíny,2021-11-17,WM Czech Republic,1,1,9,277954,Europe,Czech,CZE,20220113,277954.0
3343,2022-01-13,Denmark,1,"Tobias Rahim, andreas odbjerg",2,Tobias Rahim,spotify:artist:1w2fVGZN37TieWhlqS8UwB,danish pop,https://i.scdn.co/image/ab6761610000e5eb57129afa3b748eb2f017fc3b,1,STOR MAND (feat. Andreas Odbjerg),2021-08-13,Sony Music Entertainment,1,1,22,749646,Europe,Danish,DNK,20220113,374823.0
3344,2022-01-13,Dominican Republic,1,"Eladio Carrion, KAROL G",2,Eladio Carrion,spotify:artist:5XJDexmWFLWOkjOEjOVX3e,trap latino,https://i.scdn.co/image/ab6761610000e5eb195cf1ae5db3ba7c22eb3412,1,No Te Deseo el Mal,2021-12-02,Rimas Entertainment LLC,1,2,6,96561,Caribbean,Spanish,DOM,20220113,48280.5
3345,2022-01-13,Ecuador,1,"Blessd, Justin Quiles, Lenny Tavárez",3,Blessd,spotify:artist:1TA5sGRlKUJXBN4ZyJuDIX,reggaeton,https://i.scdn.co/image/ab6761610000e5eb0320f3e47b1015923bf9cc8b,1,Medallo,2021-10-27,WEA Latina,1,1,11,294273,South America,Spanish,ECU,20220113,98091.0
3346,2022-01-13,Egypt,1,Muslim - مُسلِم,1,Muslim - مُسلِم,spotify:artist:2PM82jOCB674w4BL08zFVS,egyptian alternative,https://i.scdn.co/image/ab6761610000e5eb03ed049216ad8cc3047a6d03,0,Etnaset,2021-10-21,Digital Sound,1,1,12,115309,Middle East,Arabic,EGY,20220113,115309.0
3347,2022-01-13,El Salvador,1,"Tainy, Bad Bunny, Julieta Venegas",3,Tainy,spotify:artist:0GM7qgcRCORpGnfcN2tCiB,latin,https://i.scdn.co/image/ab6761610000e5eb0b4ecb49d9dcd631a07a1315,1,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021-10-05,Neon16,1,1,15,144523,Central America,Spanish,SLV,20220113,48174.333333333336
3348,2022-01-13,Estonia,1,"nublu, Mikael Gabriel",2,nublu,spotify:artist:2cNMMulo6S2a0tHrwX2s6i,estonian pop,https://i.scdn.co/image/ab6761610000e5eb772e0988e479f37f5a7df10f,1,Vihje,2021-12-30,Universal Music Oy,1,1,2,38120,Europe,Estonian,EST,20220113,19060.0
3349,2022-01-13,Finland,1,JVG,1,JVG,spotify:artist:55mdlQp6zN8zdyIYB9DDQj,finnish pop,https://i.scdn.co/image/ab6761610000e5eb051fe5bcde5e3598d308d1a3,0,Vamos,2022-01-07,WM Finland,1,-1,1,365036,Europe,Finnish,FIN,20220113,365036.0
3350,2022-01-13,France,1,Ninho,1,Ninho,spotify:artist:6Te49r3A6f5BiIgBRxH7FH,french hip hop,https://i.scdn.co/image/ab6761610000e5ebc968daf72ace243d8edcbfc4,0,Jefe,2021-12-03,Rec. 118 / Mal Luné Music,1,1,6,2758404,Europe,French,FRA,20220113,2758404.0
3351,2022-01-13,Germany,1,"Gzuz, Bonez MC",2,Gzuz,spotify:artist:5eioJDe26lOqkAMbuhzZYs,hamburg hip hop,https://i.scdn.co/image/ab6761610000e5eb27e9ee06a37237cdc18c02a8,1,Wenn ich will,2022-01-06,187 Strassenbande,1,-1,1,3136198,Europe,German,DEU,20220113,1568099.0
3352,2022-01-13,Greece,1,"SNIK, FLY LO, Mike G",3,SNIK,spotify:artist:6wN4QyhoM6fN49kEB25rnl,greek hip hop,https://i.scdn.co/image/ab6761610000e5eb3814d5f09daa97cab6b7cf32,1,Chinchilla,2021-12-17,Minos - EMI SA Distribution Deals,1,1,5,401095,Europe,Greek,GRC,20220113,133698.33333333334
3353,2022-01-13,Guatemala,1,"Tainy, Bad Bunny, Julieta Venegas",3,Tainy,spotify:artist:0GM7qgcRCORpGnfcN2tCiB,reggaeton,https://i.scdn.co/image/ab6761610000e5eb0b4ecb49d9dcd631a07a1315,1,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021-10-05,Neon16,1,1,15,269217,Central America,Spanish,GTM,20220113,89739.0
3354,2022-01-13,Honduras,1,"Tainy, Bad Bunny, Julieta Venegas",3,Tainy,spotify:artist:0GM7qgcRCORpGnfcN2tCiB,pop reggaeton,https://i.scdn.co/image/ab6761610000e5eb0b4ecb49d9dcd631a07a1315,1,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021-10-05,Neon16,1,1,15,105217,Central America,Spanish,HND,20220113,35072.333333333336
3355,2022-01-13,Hong Kong,1,MC 張天賦,1,MC 張天賦,spotify:artist:5tRk0bqMQubKAVowp35XtC,cantopop,https://i.scdn.co/image/ab6761610000e5eb3c393dac8456a5f8464361ed,0,Pillow Talk,2021-10-22,WM Hong Kong,1,1,12,387280,Asia,Cantonese,HKG,20220113,387280.0
3356,2022-01-13,Hungary,1,Bsw,1,Bsw,spotify:artist:5Zwlr28h134D0OzxzUfVCA,hungarian hip hop,https://i.scdn.co/image/ab67616d0000b2731e6d9913d1588095dd400480,0,Mióta elhagytál - Nem vagyok álmos,2021-12-16,BSW,1,1,4,209406,Europe,Hungarian,HUN,20220113,209406.0
3357,2022-01-13,Iceland,1,Lauren Spencer-Smith,1,Lauren Spencer-Smith,spotify:artist:79AyR6ATpj2LTPxfb6FX50,pop,https://i.scdn.co/image/ab6761610000e5eb1fdc135eba0de704dd6474c4,0,Fingers Crossed,2022-01-05,"Three Name Productions, Inc./ Island Records & Republic Records",1,72,2,33039,Europe,Icelandic,ISL,20220113,33039.0
3358,2022-01-13,India,1,"AP Dhillon, Gurinder Gill, Intense",3,AP Dhillon,spotify:artist:6LEG9Ld1aLImEFEVHdWNSB,punjabi hip hop,https://i.scdn.co/image/ab6761610000e5ebee5731622ac71900bb4428c4,1,Excuses,2020-07-24,RUN-UP RECORDS,1,5,12,4581879,Asia,Hindi,IND,20220113,1527293.0
3359,2022-01-13,Indonesia,1,Adele,1,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,uk pop,https://i.scdn.co/image/ab6761610000e5eb68f6e5892075d7f22615bd17,0,Easy On Me,2021-11-19,Columbia,1,1,13,1867898,Asia,Indonesian,IDN,20220113,1867898.0
3360,2022-01-13,Ireland,1,Lauren Spencer-Smith,1,Lauren Spencer-Smith,spotify:artist:79AyR6ATpj2LTPxfb6FX50,gen z singer-songwriter,https://i.scdn.co/image/ab6761610000e5eb1fdc135eba0de704dd6474c4,0,Fingers Crossed,2022-01-05,"Three Name Productions, Inc./ Island Records & Republic Records",1,41,2,327584,Europe,English,IRL,20220113,327584.0
3361,2022-01-13,Israel,1,Omer Adam,1,Omer Adam,spotify:artist:1IAEef07H0fd9aA8aUHUlL,israeli mediterranean,https://i.scdn.co/image/ab6761610000e5ebabf0507b77ddbb547cb5d4e3,0,קאקדילה,2021-12-30,P.A.I LTD,1,1,2,160607,Middle East,Hebrew,ISR,20220113,160607.0
3362,2022-01-13,Italy,1,"Sick Luke, thasup, Sfera Ebbasta",3,Sick Luke,spotify:artist:0hk4xVujcyOr6USD95wcWb,trap italiana,https://i.scdn.co/image/ab6761610000e5ebff249286f759ce937ee2328b,1,SOLITE PARE (feat. thasup & Sfera Ebbasta),2022-01-07,Universal Music Italia srL.,1,-1,1,5012169,Europe,Italian,ITA,20220113,1670723.0
3363,2022-01-13,Japan,1,King Gnu,1,King Gnu,spotify:artist:6wxfx1yhyqjCPYwwxJktR2,j-pop,https://i.scdn.co/image/ab6761610000e5eb7f34daf0448f63f37f9dc35d,0,Ichizu,2021-12-10,Sony Music Labels Inc.,1,1,5,1873659,Asia,Japanese,JPN,20220113,1873659.0
3364,2022-01-13,Latvia,1,Glass Animals,1,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,indietronica,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23,0,Heat Waves,2020-08-06,Polydor Records,1,1,57,29904,Europe,Latvian,LVA,20220113,29904.0
3365,2022-01-13,Lithuania,1,"Elton John, Dua Lipa, PNAU",3,Elton John,spotify:artist:3PhoLpVuITZKcymswpck5b,piano rock,https://i.scdn.co/image/ab6761610000e5eb0a7388b95df960b5c0da8970,1,Cold Heart - PNAU Remix,2021-10-22,EMI,1,1,22,45027,Europe,Lithuanian,LTU,20220113,15009.0
3366,2022-01-13,Luxembourg,1,GAYLE,1,GAYLE,spotify:artist:2VSHKHBTiXWplO8lxcnUC9,modern alternative pop,https://i.scdn.co/image/ab6761610000e5eb5b5c8ffc310c50665586e424,0,abcdefu,2021-08-13,Atlantic/Arthouse Records,1,2,9,22246,Europe,French,LUX,20220113,22246.0
3367,2022-01-13,Malaysia,1,Adele,1,Adele,spotify:artist:4dpARuHxo51G3z768sgnrY,pop soul,https://i.scdn.co/image/ab6761610000e5eb68f6e5892075d7f22615bd17,0,Easy On Me,2021-11-19,Columbia,1,1,13,353855,Asia,Malay,MYS,20220113,353855.0
3368,2022-01-13,Mexico,1,"Tainy, Bad Bunny, Julieta Venegas",3,Tainy,spotify:artist:0GM7qgcRCORpGnfcN2tCiB,latin,https://i.scdn.co/image/ab6761610000e5eb0b4ecb49d9dcd631a07a1315,1,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021-10-05,Neon16,1,2,15,3593683,North America,Spanish,MEX,20220113,1197894.3333333333
3369,2022-01-13,Morocco,1,ElGrandeToto,1,ElGrandeToto,spotify:artist:4BFLElxtBEdsdwGA1kHTsx,rap maroc,https://i.scdn.co/image/ab6761610000e5eb4b8d2de416f8fe75ae3dd346,0,Salade Coco,2021-12-16,BNJ CITY BLOCK,1,1,5,119155,Africa,Arabic,MAR,20220113,119155.0
3370,2022-01-13,Netherlands,1,MEAU,1,MEAU,spotify:artist:2F3Mdh2idBVOiMTxXoxc10,dutch pop,https://i.scdn.co/image/ab6761610000e5ebfe3866da771a07e35175790d,0,Dat heb jij gedaan,2021-09-10,Excited About Music,1,1,16,1911863,Europe,Dutch,NLD,20220113,1911863.0
3371,2022-01-13,New Zealand,1,"Luude, Colin Hay",2,Luude,spotify:artist:20cmhoGvN0eyzhmsHJH1Mg,aussietronica,https://i.scdn.co/image/ab6761610000e5eb574f0ffedfd92f0d9a90102b,1,Down Under (feat. Colin Hay),2021-11-19,Sweat It Out,1,2,7,313926,Oceania,English,NZL,20220113,156963.0
3372,2022-01-13,Nicaragua,1,Bad Bunny,1,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,trap latino,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,0,Yonaguni,2021-06-04,Rimas Entertainment LLC,1,1,32,52297,Central America,Spanish,NIC,20220113,52297.0
3373,2022-01-13,Norway,1,Lauren Spencer-Smith,1,Lauren Spencer-Smith,spotify:artist:79AyR6ATpj2LTPxfb6FX50,pop,https://i.scdn.co/image/ab6761610000e5eb1fdc135eba0de704dd6474c4,0,Fingers Crossed,2022-01-05,"Three Name Productions, Inc./ Island Records & Republic Records",1,29,2,980220,Europe,Norwegian,NOR,20220113,980220.0
3374,2022-01-13,Panama,1,Bad Bunny,1,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,trap latino,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,0,Yonaguni,2021-06-04,Rimas Entertainment LLC,1,1,32,85032,Central America,Spanish,PAN,20220113,85032.0
3375,2022-01-13,Paraguay,1,"Tainy, Bad Bunny, Julieta Venegas",3,Tainy,spotify:artist:0GM7qgcRCORpGnfcN2tCiB,pop reggaeton,https://i.scdn.co/image/ab6761610000e5eb0b4ecb49d9dcd631a07a1315,1,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021-10-05,Neon16,1,1,15,333422,South America,Spanish,PRY,20220113,111140.66666666667
3376,2022-01-13,Peru,1,Sebastian Yatra,1,Sebastian Yatra,spotify:artist:07YUOmWljBTXwIseAUd9TW,reggaeton colombiano,https://i.scdn.co/image/ab6761610000e5eb28cc5ee1d7ba49cdc7dde27b,0,Tacones Rojos,2021-10-22,UMLE - Latino,1,1,12,745085,South America,Spanish,PER,20220113,745085.0
3377,2022-01-13,Philippines,1,Zack Tabudlo,1,Zack Tabudlo,spotify:artist:67IN4cLJ7798gUapyZlmac,opm,https://i.scdn.co/image/ab6761610000e5eb23c820e8d066c83df8d818fe,0,Pano,2021-12-06,Universal Music Philippines Inc.,1,1,5,2432383,Asia,Tagalog,PHL,20220113,2432383.0
3378,2022-01-13,Poland,1,Kinny Zimmer,1,Kinny Zimmer,spotify:artist:19zuiWthJYU6FCqnV4mJYC,polish hip hop,https://i.scdn.co/image/ab6761610000e5eb99c9d32ac4c6350398fc6d10,0,Rozmazana kreska,2021-11-17,SBM Starter,1,4,7,1100151,Europe,Polish,POL,20220113,1100151.0
3379,2022-01-13,Portugal,1,"Xamã, Gustah, Neo Beats",3,Xamã,spotify:artist:5YwzDz4RJfTiMHS4tdR5Lf,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5ebf9555f0eee8d576b418a3c00,1,Malvadão 3,2021-11-30,Bagua Records,1,1,4,362580,Europe,Portuguese,PRT,20220113,120860.0
3380,2022-01-13,Romania,1,The Weeknd,1,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,https://i.scdn.co/image/ab6761610000e5ebb5f9e28219c169fd4b9e8379,0,Is There Someone Else?,2022-01-06,XO / Republic Records,1,-1,1,124308,Europe,Romanian,ROU,20220113,124308.0
3381,2022-01-13,Saudi Arabia,1,"Imagine Dragons, JID, Arcane, League of Legends",4,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,modern rock,https://i.scdn.co/image/ab6761610000e5eb920dc1f617550de8388f368e,1,Enemy (with JID) - from the series Arcane League of Legends,2021-10-28,KIDinaKORNER/Interscope Records,1,1,11,156514,Middle East,Arabic,SAU,20220113,39128.5
3382,2022-01-13,Singapore,1,Justin Bieber,1,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,canadian pop,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,0,Ghost,2021-03-19,RBMG/Def Jam,1,1,19,276232,Asia,English,SGP,20220113,276232.0
3383,2022-01-13,Slovakia,1,Kontrafakt,1,Kontrafakt,spotify:artist:3inzIBtXMSkZTGEfC0a1kT,slovak hip hop,https://i.scdn.co/image/ab6761610000e5eb33fa3a7b3a5cc8bed4d78a36,0,Reklama na Rap,2021-12-17,Tvoj Tatko Records,1,1,6,79176,Europe,Slovak,SVK,20220113,79176.0
3384,2022-01-13,South Africa,1,"Kabza De Small, DJ Maphorisa, Ami Faku",3,Kabza De Small,spotify:artist:1bNjWBFWsAAzZSR59lRdpR,amapiano,https://i.scdn.co/image/ab6761610000e5eb7623d9746b108c6b3e2241d5,1,Asibe Happy,2021-11-12,Piano Hub,1,2,9,129273,Africa,Zulu,ZAF,20220113,43091.0
3385,2022-01-13,South Korea,1,IVE,1,IVE,spotify:artist:6RHTUrRF63xao58xh9FXYJ,k-pop girl group,https://i.scdn.co/image/ab6761610000e5eba011333f6f4e7043afef8b19,0,ELEVEN,2021-12-01,STARSHIP Entertainment,1,1,7,79847,Asia,Korean,KOR,20220113,79847.0
3386,2022-01-13,Spain,1,"Rauw Alejandro, Chencho Corleone",2,Rauw Alejandro,spotify:artist:1mcTU81TzQhprhouKaTkpq,puerto rican pop,https://i.scdn.co/image/ab6761610000e5eb754fd19c86184acc854b79a6,1,Desesperados,2021-12-10,Sony Music Latin/Duars Entertainment,1,4,5,2713341,Europe,Spanish,ESP,20220113,1356670.5
3387,2022-01-13,Sweden,1,Sarettii,1,Sarettii,spotify:artist:4kUfJdASJDMPLuo1t1N2zi,swedish hip hop,https://i.scdn.co/image/ab6761610000e5eb408880726e5fd1f0364cc6d5,0,SOM DOM,2021-09-28,Ringtone Records,1,1,16,794598,Europe,Swedish,SWE,20220113,794598.0
3388,2022-01-13,Switzerland,1,GAYLE,1,GAYLE,spotify:artist:2VSHKHBTiXWplO8lxcnUC9,modern alternative pop,https://i.scdn.co/image/ab6761610000e5eb5b5c8ffc310c50665586e424,0,abcdefu,2021-08-13,Atlantic/Arthouse Records,1,3,9,256681,Europe,German,CHE,20220113,256681.0
3389,2022-01-13,Taiwan,1,WeiBird,1,WeiBird,spotify:artist:7y3HnWCFEvWj4KM9GFSkiX,mandopop,https://i.scdn.co/image/ab6761610000e5ebd1a48129d8f26232df6582a8,0,"Red Scarf - ""Till We Meet Again"" Movie Theme Song",2021-11-05,Sony Music Entertainment,1,1,10,697090,Asia,Mandarin,TWN,20220113,697090.0
3390,2022-01-13,Thailand,1,Patrickananda,1,Patrickananda,spotify:artist:4gjXKx2a7GaIYwSDCBveJx,0,https://i.scdn.co/image/ab6761610000e5eb84e973c154887fbcd039dec2,0,Lavender,2021-10-28,WM/Thailand,1,1,10,427615,Asia,Thai,THA,20220113,427615.0
3391,2022-01-13,Turkey,1,UZI,1,UZI,spotify:artist:51DevdOxIJin6DB1FXJpD1,turkish trap,https://i.scdn.co/image/ab6761610000e5eb8a2705cb98493cc305b0fde9,0,PAPARAZZI,2021-11-19,Ava Music / Avrupa Müzik,1,1,8,2441139,Middle East,Turkish,TUR,20220113,2441139.0
3392,2022-01-13,Ukraine,1,shadowraze,1,shadowraze,spotify:artist:0TO6y1x0LQodwBnxGtQu9o,russian drain,https://i.scdn.co/image/ab6761610000e5ebfcee1fd1f49502fcb34468c7,0,astral step,2021-10-29,Союз Мьюзик,1,2,11,189464,Europe,Ukrainian,UKR,20220113,189464.0
3393,2022-01-13,United Arab Emirates,1,The Weeknd,1,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,https://i.scdn.co/image/ab6761610000e5ebb5f9e28219c169fd4b9e8379,0,Sacrifice,2022-01-06,XO / Republic Records,1,-1,1,72388,Middle East,Arabic,ARE,20220113,72388.0
3394,2022-01-13,United Kingdom,1,Lauren Spencer-Smith,1,Lauren Spencer-Smith,spotify:artist:79AyR6ATpj2LTPxfb6FX50,uk pop,https://i.scdn.co/image/ab6761610000e5eb1fdc135eba0de704dd6474c4,0,Fingers Crossed,2022-01-05,"Three Name Productions, Inc./ Island Records & Republic Records",1,72,2,1977379,Europe,English,GBR,20220113,1977379.0
3395,2022-01-13,United States,1,The Weeknd,1,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,pop,https://i.scdn.co/image/ab6761610000e5ebb5f9e28219c169fd4b9e8379,0,Sacrifice,2022-01-06,XO / Republic Records,1,-1,1,8743544,North America,English,USA,20220113,8743544.0
3396,2022-01-13,Uruguay,1,"Bizarrap, Tiago PZK",2,Bizarrap,spotify:artist:716NhGYqD1jl2wI1Qkgq36,pop venezolano,https://i.scdn.co/image/ab6761610000e5eb12085fdb28f314e01ef73a19,1,"Tiago PZK: Bzrp Music Sessions, Vol. 48",2021-12-29,WEA Latina/DALE PLAY Records,1,1,3,211811,South America,Spanish,URY,20220113,105905.5
3397,2022-01-13,Vietnam,1,BTS,1,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,k-pop boy group,https://i.scdn.co/image/ab6761610000e5eb5704a64f34fe29ff73ab56bb,0,Dynamite,2020-11-20,BIGHIT MUSIC,1,16,73,327709,Asia,Vietnamese,VNM,20220113,327709.0
3398,2022-01-20,Argentina,1,"Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole",4,Tiago PZK,spotify:artist:5Y3MV9DZ0d87NnVm56qSY1,trap argentino,https://i.scdn.co/image/ab6761610000e5ebfa1929a26839ae468cf85f07,1,Entre Nosotros (Remix) [con Nicki Nicole],2022-01-05,WEA Latina,1,1,3,2819515,South America,Spanish,ARG,20220120,704878.75
3399,2022-01-20,Australia,1,"The Kid LAROI, Justin Bieber",2,The Kid LAROI,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,australian hip hop,https://i.scdn.co/image/ab6761610000e5eb152a7ee8fc0469aaeb015f02,1,STAY (with Justin Bieber),2021-07-23,Columbia,1,2,28,1275741,Oceania,English,AUS,20220120,637870.5
3400,2022-01-20,Austria,1,GAYLE,1,GAYLE,spotify:artist:2VSHKHBTiXWplO8lxcnUC9,modern alternative pop,https://i.scdn.co/image/ab6761610000e5eb5b5c8ffc310c50665586e424,0,abcdefu,2021-08-13,Atlantic/Arthouse Records,1,1,10,228178,Europe,German,AUT,20220120,228178.0
3401,2022-01-20,Belgium,1,Stromae,1,Stromae,spotify:artist:5j4HeCoUlzhfWtjAfM1acR,g-house,https://i.scdn.co/image/ab6761610000e5eb5e22bd1057446fccb9fce27c,0,L’enfer,2022-01-09,Universal Music Division Polydor,1,1,2,559066,Europe,Dutch,BEL,20220120,559066.0
3402,2022-01-20,Bolivia,1,"Rauw Alejandro, Chencho Corleone",2,Rauw Alejandro,spotify:artist:1mcTU81TzQhprhouKaTkpq,puerto rican pop,https://i.scdn.co/image/ab6761610000e5eb754fd19c86184acc854b79a6,1,Desesperados,2021-12-10,Sony Music Latin/Duars Entertainment,1,9,6,140655,South America,Spanish,BOL,20220120,70327.5
3403,2022-01-20,Brazil,1,"Xamã, Gustah, Neo Beats",3,Xamã,spotify:artist:5YwzDz4RJfTiMHS4tdR5Lf,trap brasileiro,https://i.scdn.co/image/ab6761610000e5ebf9555f0eee8d576b418a3c00,1,Malvadão 3,2021-11-30,Bagua Records,1,1,7,10118944,South America,Portuguese,BRA,20220120,3372981.3333333335
3404,2022-01-20,Bulgaria,1,"Galena, Azis",2,Galena,spotify:artist:5M7RMcbgYy45XzC51HU355,chalga,https://i.scdn.co/image/ab6761610000e5eb03458419b80f02358c289110,1,А+Г=ВНЛ,2021-12-09,Galena,1,1,6,50810,Europe,Bulgarian,BGR,20220120,25405.0
3405,2022-01-20,Canada,1,"Elton John, Dua Lipa, PNAU",3,Elton John,spotify:artist:3PhoLpVuITZKcymswpck5b,glam rock,https://i.scdn.co/image/ab6761610000e5eb0a7388b95df960b5c0da8970,1,Cold Heart - PNAU Remix,2021-10-22,EMI,1,7,23,1054147,North America,English,CAN,20220120,351382.3333333333
3406,2022-01-20,Chile,1,Standly,1,Standly,spotify:artist:0rjms710nwQTdrQheXHJfz,urbano chileno,https://i.scdn.co/image/ab6761610000e5eb4099b8753f21bef39fe86ba2,0,Pégate,2022-01-03,Standly,1,4,3,2366170,South America,Spanish,CHL,20220120,2366170.0
3407,2022-01-20,Colombia,1,"Ryan Castro, Feid",2,Ryan Castro,spotify:artist:7j6DKwmjbxvpQO8h914uEz,trap colombiano,https://i.scdn.co/image/ab6761610000e5eb489f4dcf59ce0444bf727529,1,Monastery,2021-11-12,UMLE - Latino,1,1,10,1047843,South America,Spanish,COL,20220120,523921.5
3408,2022-01-20,Costa Rica,1,"Siho Villalobos, DEEIKEL",2,Siho Villalobos,spotify:artist:5eab0u4WjbuWHcmLhvmkso,pop costarricense,https://i.scdn.co/image/ab6761610000e5eb5c4f831cb97a5a38e5ec3b39,1,REZAS,2021-12-24,953 & Way Up CR,1,1,4,183635,Central America,Spanish,CRI,20220120,91817.5
3409,2022-01-20,Cyprus,1,"SNIK, Rack",2,SNIK,spotify:artist:6wN4QyhoM6fN49kEB25rnl,greek hip hop,https://i.scdn.co/image/ab6761610000e5eb3814d5f09daa97cab6b7cf32,1,NANA,2022-01-14,Minos - EMI SA Distribution Deals,1,-1,1,31222,Europe,Greek,CYP,20220120,15611.0
3410,2022-01-20,Czechia,1,Viktor Sheen,1,Viktor Sheen,spotify:artist:4cG43cUBRJWWDsRh4SW48i,czech hip hop,https://i.scdn.co/image/ab6761610000e5ebab2b1cfe61e9837bb108ef06,0,Stíny,2021-11-17,WM Czech Republic,1,1,10,254530,Europe,Czech,CZE,20220120,254530.0
3411,2022-01-20,Denmark,1,Gilli,1,Gilli,spotify:artist:2KbikmQKGiUPR2ARs1h0sq,danish pop,https://i.scdn.co/image/ab6761610000e5eb103ef02f1e8666e944f2ce7b,0,Kender Ik' I Morgen,2022-01-13,Universal Music A/S,1,-1,1,740922,Europe,Danish,DNK,20220120,740922.0
3412,2022-01-20,Dominican Republic,1,"El Alfa, Braulio Fogon, Chael Produciendo",1,El Alfa,spotify:artist:2oQX8QiMXOyuqbcZEFsZfm,reggaeton,https://i.scdn.co/image/ab6761610000e5eba97f2c907b36d3c1d8e58397,0,Tontoron Tonton,2021-12-01,El Jefe Records,1,29,2,141071,Caribbean,Spanish,DOM,20220120,141071.0
3413,2022-01-20,Ecuador,1,"Rauw Alejandro, Chencho Corleone",2,Rauw Alejandro,spotify:artist:1mcTU81TzQhprhouKaTkpq,trap latino,https://i.scdn.co/image/ab6761610000e5eb754fd19c86184acc854b79a6,1,Desesperados,2021-12-10,Sony Music Latin/Duars Entertainment,1,7,6,310460,South America,Spanish,ECU,20220120,155230.0
3414,2022-01-20,Egypt,1,Muslim - مُسلِم,1,Muslim - مُسلِم,spotify:artist:2PM82jOCB674w4BL08zFVS,egyptian alternative,https://i.scdn.co/image/ab6761610000e5eb03ed049216ad8cc3047a6d03,0,Etnaset,2021-10-21,Digital Sound,1,1,13,107570,Middle East,Arabic,EGY,20220120,107570.0
3415,2022-01-20,El Salvador,1,"Tainy, Bad Bunny, Julieta Venegas",3,Tainy,spotify:artist:0GM7qgcRCORpGnfcN2tCiB,latin pop,https://i.scdn.co/image/ab6761610000e5eb0b4ecb49d9dcd631a07a1315,1,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021-10-05,Neon16,1,1,16,141953,Central America,Spanish,SLV,20220120,47317.666666666664
3416,2022-01-20,Estonia,1,5MIINUST,1,5MIINUST,spotify:artist:6acByqWJeuaM0TX5VoY6an,estonian hip hop,https://i.scdn.co/image/ab6761610000e5ebae6eb40ec8bf877542d631e6,0,?mis sa tegid,2021-11-30,Universal Music Oy,1,2,8,30745,Europe,Estonian,EST,20220120,30745.0
3417,2022-01-20,Finland,1,BESS,1,BESS,spotify:artist:63RF3q8ejWJup6nAPb3KLw,finnish dance pop,https://i.scdn.co/image/ab6761610000e5eb87f12a9d91935221351a2b1a,0,Ram pam pam,2022-01-13,Universal Music Oy,1,-1,1,443087,Europe,Finnish,FIN,20220120,443087.0
3418,2022-01-20,France,1,Ninho,1,Ninho,spotify:artist:6Te49r3A6f5BiIgBRxH7FH,french hip hop,https://i.scdn.co/image/ab6761610000e5ebc968daf72ace243d8edcbfc4,0,Jefe,2021-12-03,Rec. 118 / Mal Luné Music,1,1,7,2561040,Europe,French,FRA,20220120,2561040.0
3419,2022-01-20,Germany,1,"Gzuz, RAF Camora, Luciano",3,Gzuz,spotify:artist:5eioJDe26lOqkAMbuhzZYs,deep german hip hop,https://i.scdn.co/image/ab6761610000e5eb27e9ee06a37237cdc18c02a8,1,Alles Black,2022-01-13,187 Strassenbande,1,-1,1,2558928,Europe,German,DEU,20220120,852976.0
